교육청명,학교명,지역,학교유형,개설과목
전북특별자치도교육청,남원여자고등학교,전북특별자치도,일반고,"스포츠 문화,음악,미술,사회·문화,세계사,공통수학1,동아시아사,물리학Ⅰ,생애 설계와 자립,정치와 법,지구과학Ⅰ,여행지리,한국사1,공통영어1,화법과 작문,확률과 통계,공통국어1,과학사,스포츠 생활,통합사회1,한국지리,체육,미적분,지구과학Ⅱ,자율·자치활동,수학Ⅰ,윤리와 사상,통합과학1,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,문학,화학Ⅱ,영어권 문화,영어Ⅰ,과학탐구실험1,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,생명과학Ⅰ,세계지리,인공지능 기초,진로와 직업"
전북특별자치도교육청,남원용성고등학교,전북특별자치도,특성화고,"음악,진로활동,* 환경조사분석,* 프로그램로직제어(PLC) 기본 운영,* 조경기본구상,공통영어1,통합사회1,* 공간정보 편집,* CNC선반 가공 프로그래밍(CAM),* 실내조경공사,동아리활동,* 안전관리,* 식재설계,* 동력전달요소선정,* 기구 설계,[보강]* CO2용접 재료 준비,[보강]운동과 건강,* 채소육묘,자율활동,* 화훼장식 가공화 기본상품 제작,* 화훼장식 절화 기본상품 제작,농업 기계,공통수학1,재료 일반,* 기본 작업(선반가공),물리학Ⅰ,재배,한국사,기계 기초 공작,* 세부측량,농업 기초 기술,산림 자원,* 시퀀스 회로 제어 운영,자율·자치활동,* 채소 수경재배 관리,* 지상현황측량,* 일반 정지전정관리,통합과학1,* 피복아크용접 비드쌓기,운동과 건강,* 조경시설물관리,* 수목식재공사,* 평면기준점측량,[보강]재료 일반,* 정원설계,* 작업장치 및 주행장치조작,* 화물 적재 및 하역작업,* 화훼장식 절화 응용상품 제작,* 공간정보 처리·가공,* CNC선반 가공 CAM 프로그래밍,* 배관공사,* 시설원예 수경재배관리,국어,공업 일반,[보강]* 식재설계,* 엔지니어링 모델링,공통국어1,체육1,화훼 장식 기초,* 토지이동정리,* 노선측량,전기 회로,* 피복아크용접 재료준비,* 콘크리트 타설 양생,* 수준점측량,* 지적기준점측량,* 채소 수경재배 준비,전기 기기,* 하드웨어 기초 회로 설계,* 잔디식재공사,* 토지등록,미술,* 조경시설설계,자동차 일반,* CO2용접 재료 준비,[보강]* 시설원예 수경재배관리,수학,* 콘크리트 타설 전 준비,* 배선공사,* 채소육묘 준비,* 화훼장식 분화상품 제작,기계 일반,성공적인 직업생활,* 전작 파종육묘관리,* 지번변경,* 토공 도면파악,생명과학Ⅰ,영어"
전북특별자치도교육청,남원제일고등학교,전북특별자치도,특성화고,"음악,진로활동,* 과자류제품 반죽정형,* 디자인 아이디어 발상 표현,공통영어1,통합사회1,* 과자류제품 반죽익힘,창업 일반,동아리활동,* CNC 가공작업,* 양식 어패류조리,* 피부미용 얼굴 매뉴얼테크닉,* 색조 메이크업,* 빵류제품 반죽정형,* 헤어 샴푸,* 커피 원두 선택,자율활동,* 히팅펌,* 메이크업 기초화장품 사용,* 칠공예 베바르기,공통수학1,사무 관리,* 한식 국 · 탕조리,한국사,* 레이어 헤어커트,급양 관리 실무,* 매직프레스 헤어펌,자율·자치활동,* 한식구매관리,* 한식 밥조리,생활 서비스 산업의 이해,* 빵류제품 마무리,식품 위생,* 커피매장 고객 서비스,* 빵류제품 위생안전관리,대체공휴일,* 목공예 절삭기계 작업,실용 수학,* 목공예 공구준비,* 양식 소스조리,* 목공예품 도면그리기,환경,* 네일 컬러링,미용의 기초,컴퓨터 그래픽,한문,* 부조작업,국어,* 에스프레소 음료제조,* 헤어샴푸,* 양식 기초 조리실무,통합과학,* 베이직 헤어컬러,공통국어1,체육1,식품과 영양,* 칠공예 초칠,* 피부미용 얼굴각질관리,* 패션 이미지 메이크업,* 그래쥬에이션 헤어커트,생활과 윤리,식음료 기초,* 칠공예 검수·관리,* 양식 위생관리,* 한식 볶음조리,* 한식  구이조리,군리더십,* 목공예 세공작업,* 가구아이디어 구체화,* 웨딩 메이크업,미용 안전・보건,스포츠 생활,* 네일 기본관리,* 피부미용 얼굴 팩·마스크,* 2D 그래픽제작,* 아크릴 네일,디자인 일반,* 커피기계 운용,* 한식 조림·초조리,* 젤 네일,공예 재료와 도구,성공적인 직업생활,* 칠공예 제품기획,* 메이크업 일러스트레이션,* 제작 준비,* 목공예 작업계획수립,* 한식 생채·회조리,영어,봉사활동,* 빵류제품 품질관리,* 디자인 아이디어 발상 구체화"
전북특별자치도교육청,덕암고등학교,전북특별자치도,일반고,"영어 독해와 작문,사회 과제 연구,음악,진로활동,사회문제 탐구,경제 수학,세계사,사회·문화,정보,공통수학1,물리학Ⅰ,정치와 법,지구과학Ⅰ,언어와 매체,공통영어1,한국사1,화법과 작문,[보강]영미 문학 읽기,확률과 통계,공통국어1,체육1,스포츠 생활,통합사회1,미술 창작,생활과 과학,국제 경제,미적분,지구과학Ⅱ,자율·자치활동,논리학,수학Ⅰ,동아리활동,통합과학1,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,운동과 건강,기하,논술,화학Ⅱ,영어Ⅰ,[보강]논리학,과학탐구실험1,자율활동,생활과 윤리,교육학,생명과학Ⅱ,생명과학Ⅰ,독서,음악 감상과 비평,영미 문학 읽기"
전북특별자치도교육청,덕암정보고등학교,전북특별자치도,특성화고,"음악,진로활동,* 과자류제품 반죽정형,* 빵류제품 반죽발효,* 베이스 메이크업,* 3D프린터 SW 설정,정보 처리와 관리,공통영어1,회계 원리,미술 창작,통합사회1,* 전표관리,* 엔지니어링모델링,창업 일반,* 양식 수프조리,체육2,* 과자류제품 재료혼합,* 빵류제품 반죽정형,소형 무인기 전자장치,* 뷰티 색채,항공기 일반,* 사무자동화 프로그램 활용,자율활동,급식 관리,* 제품스캐닝,* 양식 조식조리,한국사,* 자금관리,전자 회로,* 원랭스 헤어커트,자율·자치활동,* 소형무인기 촬영 운용,* 입지급 거래,통합과학1,* 헤어 샴푸(재료),* 사이트 구축,운동과 건강,실용 수학,기업과 경영,미용의 기초,* 회의 운영ㆍ지원,컴퓨터 그래픽,한문,공업 일반,* 소형무인기 내부 조종,* 신체 피부미용 전면관리,* 한식 죽조리,한문Ⅰ,공통국어1,인간 발달,* 헤어 아이론 스타일,식품과 영양,* 한식 찌개조리,* 피부미용 피부분석,* 블로우 드라이 스타일,* 피부미용 얼굴각질관리,* 결산처리,* 그래쥬에이션 헤어커트,* 드론 영상 편집,* 중식 볶음조리,상업 경제,* 양식 샐러드조리,* 금융소비자 보호,* 한식 면류조리,* 웨딩 메이크업,중국어Ⅰ,* 네일 기본관리,* 소형무인기 살포 운용,* 젤 네일,기업 자원 통합 관리,실용 영어,기술·가정,성공적인 직업생활,프로그래밍,* 판매관리,실용 국어,* 한식 생채·회조리,* 드론 영상 촬영,봉사활동,* 중식 기초 조리실무,중국어"
전북특별자치도교육청,동계고등학교,전북특별자치도,일반고,"음악,진로활동,사회문제 탐구,세계사,정보,공통수학1,한문Ⅰ,공통영어1,한국사1,화법과 작문,중국어Ⅰ,확률과 통계,공통국어1,체육1,통합사회1,보건,자율·자치활동,수학Ⅰ,윤리와 사상,동아리활동,미술 감상과 비평,통합과학1,화학Ⅰ,기술·가정,운동과 건강,문학,영어Ⅰ,진로 영어,과학탐구실험1,자율활동,생명과학Ⅱ,체육한마당,봉사활동"
전북특별자치도교육청,동국대학교사범대학부속금산고등학교,전북특별자치도,일반고,"현장체험학습,산사체험학습/전일,부처님오신날,고전과 윤리,진로활동,미술,세계사,공통수학1,개교기념일,물리학Ⅰ,진로체험학습,공통영어1,한국사1,체육1,과학사,공통국어1,통합사회1,체육 탐구,미술 창작,스포츠 생활,미적분,자율·자치활동,융합과학,수학Ⅰ,동아리활동,고전 읽기,통합과학1,수학여행(테마식 현장체험학습),운동과 건강,문학,기하,화학Ⅱ,영어권 문화,대체공휴일,영어Ⅰ,과학탐구실험1,대학탐방,자율활동,생활과 윤리,생명과학Ⅰ,독서,봉사활동,진로와 직업"
전북특별자치도교육청,동암고등학교,전북특별자치도,일반고,"음악,진로활동,한국지리A-a,사회문제 탐구A-b,지구과학ⅡA-a,공통영어1,한국사1,여행지리C-a,통합사회1,생활과 윤리A-b,미술 창작,화학ⅡB-a,영어권 문화A,동아리활동,물리학ⅠB-a,여행지리B-b,화학ⅡA-a,경제A-a,자율활동,생활과 윤리B-b,정치와 법A-a,세계 문제와 미래 사회B-a,고전과 윤리A-a,생명과학ⅡB-a,정보,공통수학1,한국지리B-b,지구과학ⅠB-a,화학ⅡC-a,사회문제 탐구C-b,화학ⅠA-a,사회문제 탐구C-a,한국사,독서A,과학사C-a,자율·자치활동,물리학ⅡB-a,지구과학ⅡC-a,통합과학1,고전과 윤리B-a,과학사B-a,운동과 건강,문학,생명과학ⅡA-a,영어권 문화,생활과 윤리A-a,물리학ⅡA-a,환경,지구과학ⅡB-a,생명과학ⅡC-a,지구과학ⅠA-a,사회문제 탐구B-a,지구과학ⅡC-b,한문Ⅰ,과학사B-b,화학ⅠB-a,지구과학ⅠB-b,생명과학ⅠA-b,체육1,공통국어1,한국지리B-a,세계 문제와 미래 사회C-a,사회문제 탐구B-b,영어권 문화B,생명과학ⅠB-b,수학Ⅰ,물리학ⅡC-a,영어Ⅰ,과학탐구실험1,여행지리B-a,독서,생활과 윤리B-a,경제 수학,미술,사회문제 탐구A-a,중국어Ⅰ,확률과 통계,지구과학ⅠA-b,스포츠 생활,기하A,과학사C-b,미적분,여행지리A-a,기하B,독서B,일본어Ⅰ,과학사A-a,물리학ⅠA-a,기술·가정,세계 문제와 미래 사회A-a,여행지리A-b"
전북특별자치도교육청,마령고등학교,전북특별자치도,일반고,"미용의 기초,드림 캠프,음악,진로활동,세계사,공통수학1,동아시아사,지구과학Ⅰ,공통영어1,한국사1,화법과 작문,중국어Ⅰ,확률과 통계,공통국어1,체육1,스포츠 생활,통합사회1,한국지리,생활과 과학,간호의 기초,영화 콘텐츠 제작,자율·자치활동,수학Ⅰ,동아리활동,미술 감상과 비평,통합과학1,어린이날,일본어Ⅰ,[보강]목재 가공,실용 영어,음료・주류 가공,운동과 건강,제빵,목재 가공,논술,대체공휴일,영어Ⅰ,과학탐구실험1,민주시민,자율활동,독서,세계지리,진로와 직업,환경"
전북특별자치도교육청,만경고등학교,전북특별자치도,일반고,"진로활동,세계사,지식 재산 일반,사회·문화,정보,공통수학1,동아시아사,지구과학Ⅰ,공통영어1,한국사1,중국어Ⅰ,화법과 작문,공통국어1,체육1,스포츠 생활,통합사회1,보건,중국어Ⅱ,미적분,지구과학Ⅱ,수학Ⅰ,동아리활동,통합과학1,실용 영어,운동과 건강,문학,음악 연주,대체공휴일,영어Ⅰ,과학탐구실험1,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,생명과학Ⅰ,진로와 직업,환경"
전북특별자치도교육청,만경여자고등학교,전북특별자치도,일반고,"1차고사한국사,1차고사영어Ⅱ,음악,진로활동,1차고사물리학Ⅰ,미술,사회·문화,공통수학1,개교기념일,물리학Ⅰ,1차고사공통영어1,영어Ⅱ,1차고사사회·문화,한국사,기초 간호 임상 실무,공통영어1,한국사1,확률과 통계,공통국어1,체육1,생활과 과학,통합사회1,미술 창작,간호의 기초,스포츠 생활,1차고사공통수학1,자율·자치활동,1차고사수학Ⅰ,수학Ⅰ,동아리활동,미술 감상과 비평,경제,통합과학1,1차고사문학,어린이날,1차고사한국사1,1차고사영어Ⅰ,1차고사확률과 통계,운동과 건강,문학,1차고사공통국어1,음악 연주,1차고사독서,1차고사통합사회1,대체공휴일,영어Ⅰ,과학탐구실험1,1차고사통합과학1,자율활동,음악 감상과 비평,독서,진로와 직업,1차고사경제"
전북특별자치도교육청,무주고등학교,전북특별자치도,일반고,"영어 독해와 작문,진로활동,사회문제 탐구,사회·문화,공통수학1,한문,한국사1,공통영어1,화법과 작문,확률과 통계,공통국어1,체육1,통합사회1,미술 창작,보건,세계 문제와 미래 사회,체육,미적분,지구과학Ⅱ,자율·자치활동,생활과 한문,수학Ⅰ,동아리활동,통합과학1,화학Ⅰ,물리학Ⅱ,기술·가정,운동과 건강,문학,화학Ⅱ,논술,영어Ⅰ,과학탐구실험1,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,생명과학Ⅰ,공학 일반"
전북특별자치도교육청,배영고등학교,전북특별자치도,일반고,"음악,진로활동,사회문제 탐구,미술,사회·문화,공통수학1,물리학Ⅰ,언어와 매체,공통영어1,한국사1,확률과 통계,공통국어1,체육1,스포츠 생활,통합사회1,미적분,자율·자치활동,융합과학,논리학,수학Ⅰ,동아리활동,고전 읽기,실용 경제,경제,통합과학1,화학Ⅰ,운동과 건강,문학,화학Ⅱ,기하,대체공휴일,영어Ⅰ,실용 수학,진로 영어,과학탐구실험1,자율활동,생활과 윤리,생명과학Ⅱ,생명과학Ⅰ,봉사활동,환경,중국어"
전북특별자치도교육청,백산고등학교,전북특별자치도,일반고,"철학,음악,진로활동,사회문제 탐구,경제 수학,미술,사회·문화,공통수학1,물리학Ⅰ,영어Ⅱ,언어와 매체,생명과학 실험,공통영어1,한국사1,확률과 통계,체육1,공통국어1,생활과 과학,통합사회1,미적분,국제 정치,자율·자치활동,수학Ⅰ,동아리활동,고전 읽기,통합과학1,물리학 실험,물리학Ⅱ,현대 세계의 변화,화학 실험,운동과 건강,문학,음악 연주,화학Ⅱ,기하,영어Ⅰ,진로 영어,과학탐구실험1,자율활동,생명과학Ⅱ,생명과학Ⅰ,세계지리,환경"
전북특별자치도교육청,백화고등학교,전북특별자치도,일반고,"영어 독해와 작문,현장체험학습,음악,진로활동,사회문제 탐구,미술,공통수학1,생애 설계와 자립,지구과학Ⅰ,학생수련활동,한국사1,공통영어1,확률과 통계,공통국어1,체육1,119안전체험,통합사회1,자율·자치활동,수학Ⅰ,윤리와 사상,동아리활동,통합과학1,일본어Ⅰ,화학Ⅰ,운동과 건강,문학,화학Ⅱ,논술,영어Ⅰ,과학탐구실험1,자율활동,생활과 윤리,생명과학Ⅱ,독서,봉사활동,진로와 직업"
전북특별자치도교육청,부안고등학교,전북특별자치도,일반고,"영어 독해와 작문,심리학,철학,음악,진로활동,사회문제 탐구,체육 전공 실기 기초,사회·문화,세계사,정보,공통수학1,동아시아사,물리학Ⅰ,정치와 법,지구과학Ⅰ,한문Ⅰ,일본어Ⅱ,한국사1,공통영어1,한문Ⅱ,확률과 통계,공통국어1,체육1,과학사,통합사회1,보건,미술 창작,생활과 과학,스포츠 생활,미적분,지구과학Ⅱ,자율·자치활동,수학Ⅰ,윤리와 사상,동아리활동,경제,통합과학1,일본어Ⅰ,미술 전공 실기,물리학Ⅱ,운동과 건강,문학,음악 연주,화학Ⅱ,기하,논술,영어권 문화,영어Ⅰ,과학탐구실험1,자율활동,생활과 윤리,생명과학Ⅱ,독서,세계지리,음악 전공 실기,생명과학Ⅰ,환경"
전북특별자치도교육청,부안여자고등학교,전북특별자치도,일반고,"[보강]물리학Ⅰ,심리학,고전과 윤리,진로활동,사회문제 탐구,세계사,미술,인공지능 수학,[보강]영어Ⅰ,공통수학1,동아시아사,물리학Ⅰ,정치와 법,지구과학Ⅰ,일본어Ⅱ,한국사,공통영어1,한국사1,화법과 작문,확률과 통계,공통국어1,체육1,스포츠 생활,통합사회1,중국어Ⅱ,보건,생활과 과학,미적분,지구과학Ⅱ,자율·자치활동,[보강]스포츠 생활,수학Ⅰ,윤리와 사상,[보강]물리학Ⅱ,[보강]미술,미술 감상과 비평,경제,통합과학1,화학Ⅰ,일본어,물리학Ⅱ,문학,화학Ⅱ,영어권 문화,영어Ⅰ,과학탐구실험1,자율활동,생명과학Ⅱ,교육학,생명과학Ⅰ,음악 감상과 비평,환경,중국어"
전북특별자치도교육청,산서고등학교,전북특별자치도,일반고,"영어 독해와 작문,고전과 윤리,음악,공통수학1,개교기념일,1차고사공통영어1,지구과학Ⅰ,1차고사일본어Ⅰ,한국사1,공통영어1,1차고사생활과 윤리,확률과 통계,체육1,공통국어1,스포츠 생활,통합사회1,보건,미술 창작,자기주도학습,1차고사공통수학1,1차고사지구과학Ⅰ,건강검진,수학여행,자율·자치활동,1차고사수학Ⅰ,수학Ⅰ,동아리활동,미술 감상과 비평,1차고사영어 독해와 작문,통합과학1,1차고사문학,일본어Ⅰ,현대 세계의 변화,1차고사한국사1,1차고사확률과 통계,1차고사영어Ⅰ,운동과 건강,문학,1차고사공통국어1,1차고사독서,1차고사통합사회1,1차고사세계지리,영어Ⅰ,과학탐구실험1,1차고사통합과학1,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,독서,세계지리,봉사활동,진로와 직업,체육대회"
전북특별자치도교육청,상산고등학교,전북특별자치도,자율고,"고전과 윤리,일본어 독해와 작문Ⅰ,고급 수학Ⅰ,사회문제 탐구,경제 수학,사회·문화,공통수학1,비교 문화,물리학Ⅰ,AP 세계사,지구과학Ⅰ,일본어Ⅱ,생명과학 실험,심화 영어 작문Ⅱ,한국사1,공통영어1,공통국어1,체육1,통합사회1,보건,심화화학,생명윤리,논리학,수학Ⅰ,심화 영어 독해Ⅰ,정보과학,윤리와 사상,동아리활동,지구과학 실험,미술 감상과 비평,심화지구과학,경제,통합과학1,수학적 사고와 적분,심화물리,미술사,수학Ⅱ,화학Ⅰ,고급 생명과학,물리학 실험,현대 세계의 변화,화학 실험,음악 연주와 창작,운동과 건강,문학,언어생활과 한자,음악 연주,수학적 사고와 벡터,논술,대체공휴일,고급 화학,영어Ⅰ,사회 탐구 방법,실천윤리학의 이해,인공지능 자율주행자동차 탐구,과학탐구실험1,심화생명과학,고급 물리학,생명과학Ⅰ,독서,수학적 사고와 통계,인간과 철학"
전북특별자치도교육청,서림고등학교,전북특별자치도,일반고,"영어 독해와 작문,음악,진로활동,사회문제 탐구,미술,사회·문화,세계사,공통수학1,동아시아사,수학과제 탐구,정치와 법,지구과학Ⅰ,여행지리,한국사1,공통영어1,화법과 작문,중국어Ⅰ,확률과 통계,체육1,공통국어1,생활과 과학,통합사회1,보건,미적분,자율·자치활동,수학Ⅰ,윤리와 사상,동아리활동,[보강]자율·자치활동,통합과학1,일본어Ⅰ,화학Ⅰ,운동과 건강,문학,[보강]정치와 법,화학Ⅱ,영어Ⅰ,과학탐구실험1,자율활동,생활과 윤리,생명과학Ⅱ,생명과학Ⅰ,세계지리,인공지능 기초,가정과학,[보강]사회·문화"
전북특별자치도교육청,서영여자고등학교,전북특별자치도,일반고,"영어 독해와 작문,고전과 윤리,진로활동,사회문제 탐구,미술,사회·문화,공통수학1,수학과제 탐구,물리학Ⅰ,정치와 법,지구과학Ⅰ,한문Ⅰ,언어와 매체,학생인권(장애이해)교육,한국사1,공통영어1,중국어Ⅰ,확률과 통계,공통국어1,체육1,스포츠 생활,통합사회1,자기주도학습,과학사,미적분,지구과학Ⅱ,자율·자치활동,수학Ⅰ,윤리와 사상,동아리활동,통합과학1,일본어Ⅰ,시업식,화학Ⅰ,운동과 건강,입학식,화학Ⅱ,논술,기하,영어Ⅰ,[보강]진로활동,과학탐구실험1,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,독서,생명과학Ⅰ,인공지능 기초,환경"
전북특별자치도교육청,설천고등학교,전북특별자치도,일반고,"영어 독해와 작문,[보강]진로와 직업,음악,진로활동,미술,공통수학1,정보 처리와 관리,한문Ⅰ,한국사1,공통영어1,화법과 작문,공통국어1,체육1,스포츠 생활,통합사회1,체육 탐구,간호의 기초,미술 창작,미적분,자율·자치활동,수학Ⅰ,1학기1차고사,윤리와 사상,동아리활동,고전 읽기,[보강]생활과 윤리,통합과학1,어린이날,화학Ⅰ,운동과 건강,문학,[보강]정보 처리와 관리,화학Ⅱ,대체공휴일,영어Ⅰ,제과,과학탐구실험1,[보강]간호의 기초,자율활동,생활과 윤리,교육학,생명과학Ⅱ,생명과학Ⅰ,봉사활동,진로와 직업,환경,체육행사"
전북특별자치도교육청,성원고등학교,전북특별자치도,일반고,"영어 독해와 작문,심리학,철학,음악,진로활동,미술,사회·문화,정보,공통수학1,물리학Ⅰ,지구과학Ⅰ,한문Ⅰ,언어와 매체,공통영어1,한국사1,화법과 작문,확률과 통계,공통국어1,체육1,통합사회1,한국지리,미술 창작,체육 탐구,보건,미적분,지구과학Ⅱ,자율·자치활동,논리학,수학Ⅰ,합창,윤리와 사상,동아리활동,모의고사,실용 경제,경제,통합과학1,화학Ⅰ,물리학Ⅱ,운동과 건강,문학,화학Ⅱ,기하,영어Ⅰ,과학탐구실험1,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,생명과학Ⅰ,세계지리,환경,중국어"
전북특별자치도교육청,성일고등학교,전북특별자치도,일반고,"영어 독해와 작문,[보강]물리학Ⅰ,심리학,[보강]윤리와 사상,음악,진로활동,미술,세계사,사회·문화,인공지능 수학,정보,공통수학1,[보강]동아리활동,물리학Ⅰ,정치와 법,언어와 매체,[보강]화학Ⅰ,한국사1,공통영어1,화법과 작문,확률과 통계,공통국어1,체육1,생활과 과학,통합사회1,보건,스포츠 생활,[보강]화학Ⅱ,[보강]통합과학1,미적분,자율·자치활동,수학Ⅰ,윤리와 사상,[보강]물리학Ⅱ,고전 읽기,미술 감상과 비평,동아리활동,실용 경제,경제,통합과학1,일본어Ⅰ,화학Ⅰ,실용 영어,물리학Ⅱ,영어 회화,운동과 건강,문학,[보강]자율활동,화학Ⅱ,기하,종교학,영어Ⅰ,과학탐구실험1,실용 국어,진로 영어,자율활동,생활과 윤리,생명과학Ⅱ,생명과학Ⅰ,인공지능 기초,환경"
전북특별자치도교육청,세인고등학교,전북특별자치도,특성화고,"5차원 수학,심리학,고전과 윤리,음악,5차원 영어,사회문제 탐구,미술,사회·문화,공통수학1,수학과제 탐구,한국사1,공통영어1,공통국어1,과학사,체육1,통합사회1,체육 탐구,컴퓨터 네트워크,문화예술,자율·자치활동,종교와생활Ⅱ,수학Ⅰ,문해,동아리활동,미술 감상과 비평,통합과학1,현대문학 감상,운동과 건강,영어Ⅰ,진로 영어,인간관계,심력 훈련1,자율활동,태권도 Ⅰ,심력훈련,독서,생명과학Ⅰ,음악 감상과 비평,인공지능 기초,생활과 창의성,진로와 직업"
전북특별자치도교육청,수소에너지고등학교,전북특별자치도,특성화고,"* 체결요소설계,* 평면 · 총형 가공,* 전자부품 생산활동,통합사회,* 항공기전기전자장비 장비제작,음악,진로활동,* 소형무인기 이송 운용,[보강]* 엔드밀 가공,전기·전자 일반,* 배관배선공사,자동차 일반,공통수학1,재료 일반,* 항공 전기·전자 기본 작업,* 예비전원설비공사,* 소형무인기 내부 조종,전기・전자 기초,* 항공기 전기계통 점검,한문Ⅰ,통합과학,* 수변전설비공사,* 방재설비공사,공통영어1,한국사1,공통국어1,체육1,[보강]* 평면 · 총형 가공,[보강]* 솔리드와이어 맞대기 용접,* 회전익 소형무인기 팀 운용,보건,스마트 공장 일반,* 플럭스코어드와이어 필릿 용접,* 3D프린터SW설정,자율·자치활동,* PLC제어 기본 모듈 프로그램 개발,* 소형무인기 촬영 운용,* 전자부품 자재관리,수학Ⅰ,* 플럭스코어드와이어 맞대기 용접,* 소형무인기 운용 관리,동아리활동,* 탭 · 드릴 · 보링 가공,* 2D도면작업,[보강]* 안전규정 준수(밀링가공),전기 회로,통합과학1,* 소형무인기 구조물 정비,* 소형무인기 전기 구동식 추진체 정비,* 피복아크용접 비드쌓기,기계 일반,* CO2용접 작업 후 정리정돈,* 제품출력,성공적인 직업생활,운동과 건강,문학,전기 설비,* 소형무인기 콘텐츠 운용,* 소형무인기 지상장비 정비,* 솔리드와이어 맞대기 용접,* 공기압 제어,* 엔드밀 가공,진로 영어,* 후가공,자율활동,* 항공기전기전자장비 시험·검사,* 소형무인기 탑재 전자장비 정비,* 안전규정 준수(밀링가공),전기 기기,진로와 직업,* 접지피뢰설비검사,산업 설비"
전북특별자치도교육청,순창고등학교,전북특별자치도,일반고,"미술3I2,음악,진로활동,사회·문화2B,생명과학Ⅱ3D,심화 국어3C,운동과 건강J/O,일본어Ⅱ3J,사회문제 탐구3G,한국사1,공통영어1,통합사회1,체육,미술I2/M,동아리활동,수학과제 탐구3A,중국어Ⅱ3K,운동과 건강J(3-3),미술I1/K,세계사3E,생활과 윤리2C,고전 읽기3A,물리학Ⅰ2D,미술3H1,자율활동,미술3J,심화 국어3A,사회문제 탐구3D,화학Ⅱ3G,공통수학1,생활과 과학3F,물리학Ⅱ3D,생활과 과학3E,사회문제 탐구2D,음악3H1,생명과학Ⅰ2B,음악3I1,고전 읽기3C,미적분3A,미술N/O,화학Ⅱ3E,미적분3C,세계지리3G,음악3H2,자율·자치활동,화법과 작문2B,운동과 건강L/M,지구과학Ⅰ2D,실용 수학3A,음악3J,통합과학1,운동과 건강K(3-5),일본어Ⅱ3L,영어 독해와 작문3C,문학,창의 경영3H,물리학Ⅰ2B,영어 독해와 작문3A,한국 사회의 이해3D,미술3H2,대체 공휴일,확률과 통계2D,일본어Ⅱ3K,생활과 과학3G,일본어Ⅱ3M,운동과 건강J/K,공통국어1,체육1,융합과학3E,운동과 건강J(3-5),생활과 윤리2D,수학Ⅰ,운동과 건강K(3-3),운동과 건강L(3-1),미술H2/J,화법과 작문2C,화법과 작문2D,운동과 건강K/N,영어 독해와 작문3B,사회문제 탐구2B,영어Ⅰ,과학탐구실험1,수학과제 탐구3B,실용 수학3B,진로와 직업,생명과학Ⅱ3F,사회문제 탐구3E,확률과 통계2A,음악3I2,생활과 윤리2A,미술,확률과 통계2C,보건3I,윤리와 사상3D,생명과학Ⅰ2C,여행지리3F,운동과 건강N(3-1),운동과 건강L(3-3),미술3L,미술3N,미술3M,보건3H,논술3I,사회·문화2C,미술3I1,영어권 문화2C,윤리와 사상3G,한국 사회의 이해3F,지구과학Ⅱ3F,환경3I,생명과학Ⅰ2A,화법과 작문2A,여행지리3E,미술3K,확률과 통계2B,미술H1/L,심화 국어3B"
전북특별자치도교육청,순창제일고등학교,전북특별자치도,일반고,"음악,진로활동,심화 국어,경제 수학,세계사,사회·문화,미술,생태와 환경,사회문제 탐구,공통수학1,물리학Ⅰ,정치와 법,영어Ⅱ,지구과학Ⅰ,한문Ⅰ,여행지리,공통영어1,한국사1,화법과 작문,확률과 통계,공통국어1,체육1,생활과 과학,통합사회1,한국지리,미술 창작,스포츠 생활,미적분,자율·자치활동,수학Ⅰ,윤리와 사상,동아리활동,[보강]자율·자치활동,통합과학1,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,운동과 건강,문학,기하,화학Ⅱ,영어Ⅰ,과학탐구실험1,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,생명과학Ⅰ,가정과학,봉사활동,진로와 직업"
전북특별자치도교육청,신태인고등학교,전북특별자치도,일반고,"음악,진로활동,사회·문화,공통수학1,영어Ⅱ,지구과학Ⅰ,한문Ⅰ,공통영어1,한국사1,확률과 통계,공통국어1,체육1,통합사회1,체육,미적분,자율·자치활동,수학Ⅰ,동아리활동,통합과학1,운동과 건강,문학,기하,논술,영어Ⅰ,과학탐구실험1,실용 국어,자율활동,생활과 윤리,음악 감상과 비평,생명과학Ⅰ,봉사활동"
전북특별자치도교육청,안성고등학교,전북특별자치도,일반고,"음악,진로활동,[보강]공통영어1,세계사,사회·문화,미술,공통수학1,동아시아사,한문Ⅰ,여행지리,한국사1,공통영어1,확률과 통계,공통국어1,체육1,스포츠 생활,통합사회1,보건,미술 창작,미적분,자율·자치활동,수학Ⅰ,동아리활동,고전 읽기,[보강]자율·자치활동,통합과학1,화학Ⅰ,[보강]공통국어1,운동과 건강,문학,화학Ⅱ,논술,[보강]고전 읽기,영어권 문화,영어Ⅰ,[보강]논술,[보강]진로활동,과학탐구실험1,자율활동,생명과학Ⅱ,음악 감상과 비평,생명과학Ⅰ,독서,진로와 직업"
